#==========================================================
# Calorimeter DMAP version 0.9, 31-March-2020 
# Authors: S.Miscetti, D.Pasciuto
#===========================================================
#Calpoi-Disk-PhiD-Crate-Board-Sensor-Chan-IXnum-IYnum-CryId
#===========================================================
 200    0    0     4     0     0      0    10    33   229 
 201    0    0     4     0     1     19    10    33   229 
 202    0    1     4     0     0      8    10    34   321 
 203    0    1     4     0     1     11    10    34   321 
 204    0    1     4     1     0     13    10    35   418 
 205    0    1     4     1     1      6    10    35   418 
 206    0    0     0     3     0      6    10     4   189 
 207    0    0     0     3     1     13    10     4   189 
 208    0    0     0     2     0      3    10     5   108 
 209    0    0     0     2     1     16    10     5   108 
 210    0    0     0     2     0      2    10     6    48 
 211    0    0     0     2     1     17    10     6    48 
 212    0    0     0     0     0      1    10     7    12 
 213    0    0     0     0     1     18    10     7    12 
 214    0    1     0     0     0      0    10     8     7 
 215    0    1     0     0     1     19    10     8     7 
 216    0    1     1     1     0      2    10     9    95 
 217    0    1     1     1     1     17    10     9    95 
 218    0    1     0     2     0     16    11     1   457 
 219    0    1     0     2     1      3    11     1   457 
 220    0    1     1     0     0     10    11    10   352 
 221    0    1     1     0     1      9    11    10   352 
 222    0    1     1     0     0      8    11    11   351 
 223    0    1     1     0     1     11    11    11   351 
 224    0    1     2     2     0      7    11    12   350 
 225    0    1     2     2     1     12    11    12   350 
 226    0    1     2     2     0      6    11    13   349 
 227    0    1     2     2     1     13    11    13   349 
 228    0    1     2     1     0     10    11    14   348 
 229    0    1     2     1     1      9    11    14   348 
 230    0    1     2     1     0      9    11    15   441 
 231    0    1     2     1     1     10    11    15   441 
 232    0    1     2     1     0     12    11    16   440 
 233    0    1     2     1     1      7    11    16   440 
 234    0    1     2     0     0     10    11    17   253 
 235    0    1     2     0     1      9    11    17   253 
 236    0    1     2     0     0     12    11    18   344 
 237    0    1     2     0     1      7    11    18   344 
 238    0    1     2     0     0      3    11    19   251 
 239    0    1     2     0     1     16    11    19   251 
 240    0    1     0     3     0     12    11     2   366 
 241    0    1     0     3     1      7    11     2   366 
 242    0    1     3     3     0     10    11    20   436 
 243    0    1     3     3     1      9    11    20   436 
 244    0    1     3     3     0      9    11    21   435 
 245    0    1     3     3     1     10    11    21   435 
 246    0    1     3     2     0      7    11    22   340 
 247    0    1     3     2     1     12    11    22   340 
 248    0    1     3     2     0      9    11    23   339 
 249    0    1     3     2     1     10    11    23   339 
 250    0    1     3     2     0      0    11    24   338 
 251    0    1     3     2     1     19    11    24   338 
